1900	1976	1997	2021	mesh1
0	0	0	0	6724
0	0	0	0	6725
0	0	0	0	6726
0	0	0	0	6727
0	0	0	0	6728
0	0	0	0	6729
0	0	0	0	6730
0	0	0	0	6731
0	0	0	0	6732
0	0	0	0	6733
0	0	0	0	6734
0	0	0	0	6735
0	0	0	0	6736
0	0	0	0	6737
0	0	0	0	6738
0	0	0	0	6739
0	0	0	0	6740
306	54	43	38	6741
87	1	1	1	6742
0	0	0	0	6743
0	0	0	0	6744
0	0	0	0	6745
0	0	0	0	6624
0	0	0	0	6625
0	0	0	0	6626
0	0	0	0	6627
0	0	0	0	6628
0	0	0	0	6629
0	0	0	0	6630
0	0	0	0	6631
0	0	0	0	6632
0	0	0	0	6633
0	0	0	0	6634
0	0	0	0	6635
0	0	0	0	6636
0	0	0	0	6637
0	0	0	0	6638
0	0	0	0	6639
0	0	0	0	6640
63	10	5	4	6641
36	1	1	1	6642
17	1	1	1	6643
0	0	0	0	6644
0	0	0	0	6645
0	0	0	0	6524
0	0	0	0	6525
0	0	0	0	6526
0	0	0	0	6527
0	0	0	0	6528
0	0	0	0	6529
0	0	0	0	6530
0	0	0	0	6531
0	0	0	0	6532
0	0	0	0	6533
0	0	0	0	6534
0	0	0	0	6535
0	0	0	0	6536
0	0	0	0	6537
0	0	0	0	6538
0	0	0	0	6539
0	0	0	0	6540
48	8	4	3	6541
88	2	2	2	6542
57	3	3	3	6543
179	31	18	16	6544
58	6	5	4	6545
0	0	0	0	6424
0	0	0	0	6425
0	0	0	0	6426
0	0	0	0	6427
0	0	0	0	6428
0	0	0	0	6429
0	0	0	0	6430
0	0	0	0	6431
0	0	0	0	6432
0	0	0	0	6433
0	0	0	0	6434
0	0	0	0	6435
0	0	0	0	6436
0	0	0	0	6437
0	0	0	0	6438
0	0	0	0	6439
114	40	10	6	6440
174	31	21	19	6441
13	1	1	1	6442
116	10	10	9	6443
368	63	37	29	6444
397	32	24	19	6445
0	0	0	0	6324
0	0	0	0	6325
0	0	0	0	6326
0	0	0	0	6327
0	0	0	0	6328
0	0	0	0	6329
0	0	0	0	6330
0	0	0	0	6331
0	0	0	0	6332
0	0	0	0	6333
0	0	0	0	6334
0	0	0	0	6335
0	0	0	0	6336
0	0	0	0	6337
0	0	0	0	6338
16	1	1	1	6339
111	8	4	4	6340
145	14	9	6	6341
19	2	2	2	6342
80	1	1	1	6343
0	0	0	0	6344
0	0	0	0	6345
0	0	0	0	6224
0	0	0	0	6225
0	0	0	0	6226
0	0	0	0	6227
0	0	0	0	6228
0	0	0	0	6229
0	0	0	0	6230
0	0	0	0	6231
0	0	0	0	6232
0	0	0	0	6233
0	0	0	0	6234
0	0	0	0	6235
0	0	0	0	6236
0	0	0	0	6237
0	0	0	0	6238
0	0	0	0	6239
166	11	4	3	6240
29	8	3	2	6241
0	0	0	0	6242
10	1	1	1	6243
0	0	0	0	6244
0	0	0	0	6245
0	0	0	0	6124
0	0	0	0	6125
0	0	0	0	6126
0	0	0	0	6127
0	0	0	0	6128
0	0	0	0	6129
0	0	0	0	6130
0	0	0	0	6131
0	0	0	0	6132
0	0	0	0	6133
0	0	0	0	6134
0	0	0	0	6135
0	0	0	0	6136
0	0	0	0	6137
0	0	0	0	6138
0	0	0	0	6139
39	10	7	6	6140
177	27	10	7	6141
0	0	0	0	6142
0	0	0	0	6143
0	0	0	0	6144
0	0	0	0	6145
0	0	0	0	6024
0	0	0	0	6025
0	0	0	0	6026
0	0	0	0	6027
0	0	0	0	6028
0	0	0	0	6029
0	0	0	0	6030
0	0	0	0	6031
0	0	0	0	6032
0	0	0	0	6033
0	0	0	0	6034
0	0	0	0	6035
0	0	0	0	6036
0	0	0	0	6037
0	0	0	0	6038
2	0	0	0	6039
210	63	22	14	6040
132	17	11	10	6041
0	0	0	0	6042
0	0	0	0	6043
0	0	0	0	6044
0	0	0	0	6045
0	0	0	0	5924
0	0	0	0	5925
0	0	0	0	5926
0	0	0	0	5927
0	0	0	0	5928
0	0	0	0	5929
0	0	0	0	5930
0	0	0	0	5931
0	0	0	0	5932
0	0	0	0	5933
0	0	0	0	5934
0	0	0	0	5935
0	0	0	0	5936
0	0	0	0	5937
0	0	0	0	5938
19	6	2	2	5939
70	14	7	6	5940
241	64	14	9	5941
1	1	1	1	5942
0	0	0	0	5943
0	0	0	0	5944
0	0	0	0	5945
0	0	0	0	5824
0	0	0	0	5825
0	0	0	0	5826
0	0	0	0	5827
0	0	0	0	5828
0	0	0	0	5829
0	0	0	0	5830
0	0	0	0	5831
0	0	0	0	5832
0	0	0	0	5833
0	0	0	0	5834
0	0	0	0	5835
0	0	0	0	5836
0	0	0	0	5837
0	0	0	0	5838
0	0	0	0	5839
116	22	7	6	5840
302	93	14	10	5841
2	10	1	1	5842
0	0	0	0	5843
0	0	0	0	5844
0	0	0	0	5845
0	0	0	0	5724
0	0	0	0	5725
0	0	0	0	5726
0	0	0	0	5727
0	0	0	0	5728
0	0	0	0	5729
0	0	0	0	5730
0	0	0	0	5731
0	0	0	0	5732
0	0	0	0	5733
0	0	0	0	5734
0	0	0	0	5735
0	0	0	0	5736
0	0	0	0	5737
1	0	0	0	5738
7	2	1	1	5739
194	69	17	13	5740
60	11	7	5	5741
0	0	0	0	5742
0	0	0	0	5743
0	0	0	0	5744
0	0	0	0	5745
0	0	0	0	5624
0	0	0	0	5625
0	0	0	0	5626
0	0	0	0	5627
0	0	0	0	5628
0	0	0	0	5629
0	0	0	0	5630
0	0	0	0	5631
0	0	0	0	5632
0	0	0	0	5633
0	0	0	0	5634
0	0	0	0	5635
0	0	0	0	5636
0	0	0	0	5637
2	1	1	1	5638
16	1	1	1	5639
182	65	14	9	5640
4	1	1	1	5641
0	0	0	0	5642
0	0	0	0	5643
0	0	0	0	5644
0	0	0	0	5645
0	0	0	0	5524
0	0	0	0	5525
0	0	0	0	5526
0	0	0	0	5527
0	0	0	0	5528
0	0	0	0	5529
0	0	0	0	5530
0	0	0	0	5531
0	0	0	0	5532
0	0	0	0	5533
0	0	0	0	5534
0	0	0	0	5535
4	1	1	1	5536
0	0	0	0	5537
59	11	6	4	5538
72	17	5	4	5539
190	51	9	5	5540
33	10	3	2	5541
0	0	0	0	5542
0	0	0	0	5543
0	0	0	0	5544
0	0	0	0	5545
0	0	0	0	5424
0	0	0	0	5425
0	0	0	0	5426
0	0	0	0	5427
0	0	0	0	5428
0	0	0	0	5429
0	0	0	0	5430
0	0	0	0	5431
0	0	0	0	5432
0	0	0	0	5433
0	0	0	0	5434
0	0	0	0	5435
17	1	1	1	5436
47	9	7	6	5437
224	65	33	25	5438
84	21	11	6	5439
39	5	3	2	5440
0	0	0	0	5441
0	0	0	0	5442
0	0	0	0	5443
0	0	0	0	5444
0	0	0	0	5445
0	0	0	0	5324
0	0	0	0	5325
0	0	0	0	5326
0	0	0	0	5327
0	0	0	0	5328
0	0	0	0	5329
0	0	0	0	5330
0	0	0	0	5331
0	0	0	0	5332
26	7	3	2	5333
10	2	1	1	5334
11	2	2	1	5335
1	0	0	0	5336
68	22	6	4	5337
160	54	30	24	5338
34	2	1	1	5339
29	4	2	1	5340
0	0	0	0	5341
0	0	0	0	5342
0	0	0	0	5343
0	0	0	0	5344
0	0	0	0	5345
0	0	0	0	5224
0	0	0	0	5225
0	0	0	0	5226
0	0	0	0	5227
0	0	0	0	5228
0	0	0	0	5229
0	0	0	0	5230
0	0	0	0	5231
14	4	3	2	5232
191	63	25	17	5233
194	82	28	18	5234
34	8	6	4	5235
14	3	1	1	5236
88	24	10	5	5237
253	70	51	44	5238
157	73	38	27	5239
31	2	2	2	5240
0	0	0	0	5241
0	0	0	0	5242
0	0	0	0	5243
0	0	0	0	5244
0	0	0	0	5245
0	0	0	0	5124
0	0	0	0	5125
0	0	0	0	5126
0	0	0	0	5127
0	0	0	0	5128
0	0	0	0	5129
0	0	0	0	5130
152	41	21	17	5131
49	11	6	4	5132
15	1	1	1	5133
36	4	3	3	5134
45	7	3	2	5135
26	5	3	2	5136
28	6	2	1	5137
18	4	3	2	5138
27	12	5	3	5139
0	0	0	0	5140
0	0	0	0	5141
0	0	0	0	5142
0	0	0	0	5143
0	0	0	0	5144
0	0	0	0	5145
0	0	0	0	5024
0	0	0	0	5025
0	0	0	0	5026
0	0	0	0	5027
0	0	0	0	5028
1	0	0	0	5029
108	16	9	6	5030
95	22	11	8	5031
39	3	2	2	5032
44	6	3	3	5033
8	1	1	1	5034
19	5	2	1	5035
0	0	0	0	5036
0	0	0	0	5037
0	0	0	0	5038
0	0	0	0	5039
0	0	0	0	5040
0	0	0	0	5041
0	0	0	0	5042
0	0	0	0	5043
0	0	0	0	5044
0	0	0	0	5045
0	0	0	0	4924
0	0	0	0	4925
0	0	0	0	4926
0	0	0	0	4927
0	0	0	0	4928
59	9	5	3	4929
174	43	18	15	4930
1129	555	307	200	4931
147	7	5	4	4932
144	7	5	5	4933
1	0	0	0	4934
1	1	1	1	4935
0	0	0	0	4936
0	0	0	0	4937
0	0	0	0	4938
0	0	0	0	4939
0	0	0	0	4940
0	0	0	0	4941
0	0	0	0	4942
0	0	0	0	4943
0	0	0	0	4944
0	0	0	0	4945
0	0	0	0	4824
0	0	0	0	4825
0	0	0	0	4826
0	0	0	0	4827
11	1	1	1	4828
3	2	2	1	4829
41	7	3	3	4830
326	168	63	42	4831
9	2	1	1	4832
3	1	1	1	4833
0	0	0	0	4834
0	0	0	0	4835
0	0	0	0	4836
0	0	0	0	4837
0	0	0	0	4838
0	0	0	0	4839
0	0	0	0	4840
0	0	0	0	4841
0	0	0	0	4842
0	0	0	0	4843
0	0	0	0	4844
0	0	0	0	4845
0	0	0	0	4724
0	0	0	0	4725
0	0	0	0	4726
0	0	0	0	4727
0	0	0	0	4728
3	1	1	1	4729
200	39	15	11	4730
181	46	18	12	4731
0	0	0	0	4732
0	0	0	0	4733
0	0	0	0	4734
0	0	0	0	4735
0	0	0	0	4736
0	0	0	0	4737
0	0	0	0	4738
0	0	0	0	4739
0	0	0	0	4740
0	0	0	0	4741
0	0	0	0	4742
0	0	0	0	4743
0	0	0	0	4744
0	0	0	0	4745
0	0	0	0	4624
0	0	0	0	4625
0	0	0	0	4626
0	0	0	0	4627
0	0	0	0	4628
0	0	0	0	4629
13	3	1	1	4630
22	6	3	2	4631
0	0	0	0	4632
0	0	0	0	4633
0	0	0	0	4634
0	0	0	0	4635
0	0	0	0	4636
0	0	0	0	4637
0	0	0	0	4638
0	0	0	0	4639
0	0	0	0	4640
0	0	0	0	4641
0	0	0	0	4642
0	0	0	0	4643
0	0	0	0	4644
0	0	0	0	4645
0	0	0	0	4524
0	0	0	0	4525
0	0	0	0	4526
0	0	0	0	4527
0	0	0	0	4528
0	0	0	0	4529
40	11	4	3	4530
5	4	2	2	4531
0	0	0	0	4532
0	0	0	0	4533
0	0	0	0	4534
0	0	0	0	4535
0	0	0	0	4536
0	0	0	0	4537
0	0	0	0	4538
0	0	0	0	4539
0	0	0	0	4540
0	0	0	0	4541
0	0	0	0	4542
0	0	0	0	4543
0	0	0	0	4544
0	0	0	0	4545
0	0	0	0	4424
0	0	0	0	4425
0	0	0	0	4426
0	0	0	0	4427
0	0	0	0	4428
0	0	0	0	4429
0	0	0	0	4430
0	0	0	0	4431
0	0	0	0	4432
0	0	0	0	4433
0	0	0	0	4434
0	0	0	0	4435
0	0	0	0	4436
0	0	0	0	4437
0	0	0	0	4438
0	0	0	0	4439
0	0	0	0	4440
0	0	0	0	4441
0	0	0	0	4442
0	0	0	0	4443
0	0	0	0	4444
0	0	0	0	4445
0	0	0	0	4324
0	0	0	0	4325
0	0	0	0	4326
0	0	0	0	4327
0	0	0	0	4328
0	0	0	0	4329
0	0	0	0	4330
0	0	0	0	4331
0	0	0	0	4332
0	0	0	0	4333
0	0	0	0	4334
0	0	0	0	4335
0	0	0	0	4336
0	0	0	0	4337
0	0	0	0	4338
0	0	0	0	4339
0	0	0	0	4340
0	0	0	0	4341
0	0	0	0	4342
0	0	0	0	4343
0	0	0	0	4344
0	0	0	0	4345
0	0	0	0	4224
0	0	0	0	4225
0	0	0	0	4226
0	0	0	0	4227
0	0	0	0	4228
34	17	2	1	4229
1	0	0	0	4230
0	0	0	0	4231
0	0	0	0	4232
0	0	0	0	4233
0	0	0	0	4234
0	0	0	0	4235
0	0	0	0	4236
0	0	0	0	4237
0	0	0	0	4238
0	0	0	0	4239
0	0	0	0	4240
0	0	0	0	4241
0	0	0	0	4242
0	0	0	0	4243
0	0	0	0	4244
0	0	0	0	4245
0	0	0	0	4124
0	0	0	0	4125
0	0	0	0	4126
0	0	0	0	4127
0	0	0	0	4128
6	3	1	1	4129
0	0	0	0	4130
0	0	0	0	4131
0	0	0	0	4132
0	0	0	0	4133
0	0	0	0	4134
0	0	0	0	4135
0	0	0	0	4136
0	0	0	0	4137
0	0	0	0	4138
0	0	0	0	4139
0	0	0	0	4140
0	0	0	0	4141
0	0	0	0	4142
0	0	0	0	4143
0	0	0	0	4144
0	0	0	0	4145
0	0	0	0	4024
0	0	0	0	4025
0	0	0	0	4026
0	0	0	0	4027
4	1	1	1	4028
0	0	0	0	4029
0	0	0	0	4030
0	0	0	0	4031
0	0	0	0	4032
0	0	0	0	4033
0	0	0	0	4034
0	0	0	0	4035
0	0	0	0	4036
0	0	0	0	4037
0	0	0	0	4038
0	0	0	0	4039
0	0	0	0	4040
0	0	0	0	4041
0	0	0	0	4042
0	0	0	0	4043
0	0	0	0	4044
0	0	0	0	4045
0	0	0	0	3924
0	0	0	0	3925
6	0	0	0	3926
8	0	0	0	3927
3	0	0	0	3928
0	0	0	0	3929
0	0	0	0	3930
0	0	0	0	3931
0	0	0	0	3932
0	0	0	0	3933
0	0	0	0	3934
0	0	0	0	3935
0	0	0	0	3936
0	0	0	0	3937
0	0	0	0	3938
0	0	0	0	3939
0	0	0	0	3940
0	0	0	0	3941
0	0	0	0	3942
0	0	0	0	3943
0	0	0	0	3944
0	0	0	0	3945
0	0	0	0	3824
0	0	0	0	3825
0	0	0	0	3826
1	0	0	0	3827
0	0	0	0	3828
0	0	0	0	3829
0	0	0	0	3830
0	0	0	0	3831
0	0	0	0	3832
0	0	0	0	3833
0	0	0	0	3834
0	0	0	0	3835
0	0	0	0	3836
0	0	0	0	3837
0	0	0	0	3838
0	0	0	0	3839
0	0	0	0	3840
0	0	0	0	3841
0	0	0	0	3842
0	0	0	0	3843
0	0	0	0	3844
0	0	0	0	3845
0	0	0	0	3724
7	1	1	1	3725
0	0	0	0	3726
0	0	0	0	3727
0	0	0	0	3728
0	0	0	0	3729
0	0	0	0	3730
0	0	0	0	3731
0	0	0	0	3732
0	0	0	0	3733
0	0	0	0	3734
0	0	0	0	3735
0	0	0	0	3736
0	0	0	0	3737
0	0	0	0	3738
0	0	0	0	3739
0	0	0	0	3740
0	0	0	0	3741
0	0	0	0	3742
0	0	0	0	3743
0	0	0	0	3744
0	0	0	0	3745
22	2	1	1	3624
1	1	1	1	3625
0	0	0	0	3626
0	0	0	0	3627
0	0	0	0	3628
0	0	0	0	3629
0	0	0	0	3630
0	0	0	0	3631
0	0	0	0	3632
0	0	0	0	3633
0	0	0	0	3634
0	0	0	0	3635
0	0	0	0	3636
0	0	0	0	3637
0	0	0	0	3638
0	0	0	0	3639
0	0	0	0	3640
0	0	0	0	3641
0	0	0	0	3642
0	0	0	0	3643
0	0	0	0	3644
0	0	0	0	3645
